"question_id","selected_option","correct","category"
8063,"option 1",true,"Standards specifications"
8064,"option 3",false,"Standards specifications"
8065,"option 5",true,"Standards overview"
8066,"option 5",true,"Research overview"
8067,"option 3",true,"Research publications"
8068,"option 4",true,"Research publications"
8069,"option 1",true,"Research overview"
8070,"option 1",true,"Standards overview"
8071,"option 1",true,"Standards specifications"
8072,"option 2",true,"Standards overview"
8073,"option 2",true,"Standards specifications"
8074,"option 2",true,"Standards specifications"
8075,"option 2",false,"Research overview"
8076,"option 3",true,"Standards specifications"
8077,"option 4",false,"Standards specifications"
8078,"option 3",false,"Standards specifications"
8079,"option 4",true,"Research publications"
8080,"option 3",true,"Research overview"
8081,"option 4",false,"Research overview"
8082,"option 1",false,"Standards specifications"
8083,"option 3",true,"Research publications"
8084,"option 3",true,"Lexicon"
8085,"option 1",false,"Standards specifications"
8086,"option 2",false,"Standards overview"
8087,"option 1",false,"Research publications"
8088,"option 3",true,"Research overview"
8089,"option 1",true,"Research publications"
8090,"option 1",true,"Research overview"
8091,"option 4",true,"Research overview"
8092,"option 1",false,"Lexicon"
8093,"option 2",true,"Research publications"
8094,"option 3",false,"Research overview"
8095,"option 4",true,"Research overview"
8096,"option 1",true,"Standards specifications"
8097,"option 2",true,"Research overview"
8098,"option 2",true,"Lexicon"
8099,"option 1",false,"Research publications"
8100,"option 2",true,"Research overview"
8101,"option 1",false,"Standards overview"
8102,"option 1",true,"Research publications"
8103,"option 1",true,"Research publications"
8104,"option 1",false,"Research publications"
8105,"option 3",true,"Research overview"
8106,"option 2",false,"Research publications"
8107,"option 3",true,"Research publications"
8108,"option 3",true,"Standards specifications"
8109,"option 3",true,"Research publications"
8110,"option 2",false,"Standards specifications"
8111,"option 1",true,"Standards specifications"
8112,"option 1",true,"Research publications"
8113,"option 3",true,"Standards specifications"
8114,"option 2",false,"Standards overview"
8115,"option 2",false,"Research publications"
8116,"option 1",false,"Research publications"
8117,"option 2",false,"Standards specifications"
8118,"option 4",true,"Research publications"
8119,"option 3",false,"Research publications"
8120,"option 4",false,"Standards overview"
8121,"option 1",true,"Research overview"
8122,"option 1",true,"Research publications"
8123,"option 1",true,"Standards overview"
8124,"option 1",true,"Research overview"
8125,"option 1",false,"Research overview"
8126,"option 1",true,"Lexicon"
8127,"option 1",true,"Research publications"
8128,"option 3",true,"Research overview"
8129,"option 1",false,"Research publications"
8130,"option 1",false,"Research publications"
8131,"option 4",true,"Standards overview"
8132,"option 4",true,"Standards overview"
8133,"option 4",true,"Research publications"
8134,"option 3",true,"Research publications"
8135,"option 5",true,"Research publications"
8136,"option 2",false,"Standards specifications"
8137,"option 1",false,"Research overview"
8138,"option 2",false,"Standards specifications"
8139,"option 5",true,"Research publications"
8140,"option 3",true,"Research publications"
8141,"option 5",false,"Research overview"
8142,"option 3",true,"Research publications"
8143,"option 2",false,"Research overview"
8144,"option 4",true,"Research overview"
8145,"option 1",false,"Standards specifications"
8146,"option 1",false,"Research publications"
8147,"option 5",true,"Research publications"
8148,"option 4",true,"Research publications"
8149,"option 2",false,"Standards overview"
8150,"option 1",true,"Lexicon"
8151,"option 2",true,"Research publications"
8152,"option 1",true,"Research publications"
8153,"option 2",false,"Standards specifications"
8154,"option 4",true,"Standards specifications"
8155,"option 5",true,"Research overview"
8156,"option 3",true,"Standards specifications"
8157,"option 4",true,"Research publications"
8158,"option 4",true,"Lexicon"
8159,"option 5",true,"Research overview"
8160,"option 3",true,"Standards specifications"
8161,"option 1",true,"Research publications"
8162,"option 4",true,"Research overview"
8163,"option 4",true,"Research overview"
8164,"option 3",true,"Research publications"
8165,"option 4",true,"Standards specifications"
8166,"option 1",false,"Research overview"
8167,"option 5",true,"Research publications"
8168,"option 3",true,"Standards specifications"
8169,"option 5",true,"Research publications"
8170,"option 4",true,"Research publications"
8171,"option 2",true,"Standards overview"
8172,"option 1",true,"Research overview"
8173,"option 1",true,"Research publications"
8174,"option 1",true,"Research publications"
8175,"option 2",true,"Standards overview"
8176,"option 2",true,"Research overview"
8177,"option 2",false,"Research publications"
8178,"option 4",false,"Research publications"
8179,"option 3",false,"Research publications"
8180,"option 3",false,"Research publications"
8181,"option 4",false,"Research publications"
8182,"option 3",true,"Research publications"
8183,"option 2",true,"Research overview"
8184,"option 4",false,"Research publications"
8185,"option 5",true,"Research overview"
8186,"option 4",true,"Standards specifications"
8187,"option 4",true,"Research publications"
8188,"option 2",true,"Research publications"
8189,"option 3",true,"Research publications"
8190,"option 1",true,"Research publications"
8191,"option 4",true,"Research overview"
8192,"option 1",true,"Research publications"
8193,"option 3",false,"Standards overview"
8194,"option 3",true,"Research overview"
8195,"option 5",false,"Research publications"
8196,"option 2",true,"Research overview"
8197,"option 1",true,"Research overview"
8198,"option 1",true,"Research overview"
8199,"option 3",true,"Research publications"
8200,"option 4",true,"Standards specifications"
8201,"option 2",false,"Research publications"
8202,"option 1",false,"Standards specifications"
8203,"option 5",true,"Research overview"
8204,"option 5",false,"Research overview"
8205,"option 2",true,"Research overview"
8206,"option 5",true,"Research publications"
8207,"option 5",true,"Research overview"
8208,"option 4",true,"Research publications"
8209,"option 3",false,"Research publications"
8210,"option 4",false,"Standards specifications"
8211,"option 3",false,"Standards specifications"
8212,"option 5",false,"Research publications"
8213,"option 4",true,"Standards specifications"
8214,"option 1",true,"Research publications"
8215,"option 2",true,"Research publications"
8216,"option 4",false,"Standards specifications"
8217,"option 1",true,"Research publications"
8218,"option 4",true,"Research publications"
8219,"option 5",true,"Lexicon"
8220,"option 4",false,"Lexicon"
8221,"option 2",true,"Standards overview"
8222,"option 4",true,"Research overview"
8223,"option 1",false,"Standards specifications"
8224,"option 2",true,"Research overview"
8225,"option 3",true,"Research publications"
8226,"option 5",true,"Research publications"
8227,"option 1",true,"Research publications"
8228,"option 2",false,"Research publications"
8229,"option 5",true,"Research overview"
8230,"option 1",false,"Standards overview"
8231,"option 1",false,"Standards specifications"
8232,"option 5",true,"Research publications"
8233,"option 2",false,"Research publications"
8234,"option 2",true,"Research publications"
8235,"option 4",true,"Research publications"
8236,"option 2",true,"Standards specifications"
8237,"option 2",true,"Research overview"
8238,"option 1",false,"Research overview"
8239,"option 2",true,"Standards specifications"
8240,"option 4",true,"Research publications"
8241,"option 2",false,"Research publications"
8242,"option 1",false,"Standards overview"
8243,"option 3",true,"Standards specifications"
8244,"option 1",true,"Research publications"
8245,"option 2",true,"Research publications"
8246,"option 4",true,"Research publications"
8247,"option 5",true,"Research publications"
8248,"option 4",true,"Standards overview"
8249,"option 5",true,"Standards overview"
8250,"option 1",true,"Research overview"
8251,"option 1",false,"Research overview"
8252,"option 3",true,"Research overview"
8253,"option 4",true,"Research publications"
8254,"option 3",true,"Research publications"
8255,"option 4",true,"Lexicon"
8256,"option 1",false,"Research publications"
8257,"option 1",true,"Research publications"
8258,"option 5",true,"Research publications"
8259,"option 2",true,"Research overview"
8260,"option 2",true,"Research publications"
8261,"option 1",true,"Standards overview"
8262,"option 1",true,"Research publications"
8263,"option 1",true,"Standards overview"
8264,"option 3",true,"Research publications"
8265,"option 4",true,"Standards overview"
8266,"option 3",false,"Standards specifications"
8267,"option 1",false,"Research publications"
8268,"option 4",true,"Research overview"
8269,"option 1",true,"Standards overview"
8270,"option 1",true,"Research publications"
8271,"option 1",true,"Research publications"
8272,"option 2",false,"Standards overview"
8273,"option 5",true,"Standards overview"
8274,"option 3",true,"Research publications"
8275,"option 2",true,"Lexicon"
8276,"option 4",true,"Research overview"
8277,"option 1",true,"Research publications"
8278,"option 3",true,"Research publications"
8279,"option 3",true,"Research publications"
8280,"option 2",false,"Research publications"
8281,"option 3",true,"Research publications"
8282,"option 3",true,"Research overview"
8283,"option 3",true,"Lexicon"
8284,"option 1",true,"Research overview"
8285,"option 1",false,"Standards overview"
8286,"option 3",true,"Research overview"
8287,"option 5",true,"Research publications"
8288,"option 5",true,"Research overview"
8289,"option 5",false,"Standards specifications"
8290,"option 1",true,"Research publications"
8291,"option 2",false,"Research publications"
8292,"option 2",true,"Research publications"
8293,"option 3",true,"Standards overview"
8294,"option 2",true,"Research overview"
8295,"option 2",true,"Research overview"
8296,"option 2",true,"Research publications"
8297,"option 1",true,"Research publications"
8298,"option 2",true,"Research overview"
8299,"option 3",true,"Research publications"
8300,"option 2",true,"Standards overview"
8301,"option 3",true,"Standards specifications"
8302,"option 1",true,"Research publications"
8303,"option 3",true,"Research overview"
8304,"option 3",true,"Research publications"
8305,"option 2",true,"Research publications"
8306,"option 2",true,"Research overview"
8307,"option 4",false,"Standards specifications"
8308,"option 4",false,"Research publications"
8309,"option 1",false,"Research publications"
8310,"option 4",true,"Standards specifications"
8311,"option 5",true,"Standards specifications"
8312,"option 2",true,"Research publications"
8313,"option 5",true,"Research overview"
8314,"option 4",true,"Standards specifications"
8315,"option 1",true,"Standards overview"
8316,"option 3",true,"Research publications"
8317,"option 3",false,"Research publications"
8318,"option 3",false,"Standards specifications"
8319,"option 5",false,"Standards specifications"
8320,"option 1",true,"Research publications"
8321,"option 2",true,"Lexicon"
8322,"option 1",true,"Research publications"
8323,"option 4",true,"Research publications"
8324,"option 2",false,"Research publications"
8325,"option 2",true,"Research overview"
8326,"option 2",true,"Lexicon"
8327,"option 4",true,"Research overview"
8328,"option 1",true,"Research overview"
8329,"option 3",true,"Research publications"
8330,"option 2",true,"Research publications"
8331,"option 4",true,"Research publications"
8332,"option 2",false,"Standards overview"
8333,"option 3",true,"Research overview"
8334,"option 1",true,"Research publications"
8335,"option 1",false,"Standards specifications"
8336,"option 3",true,"Standards overview"
8337,"option 3",false,"Research publications"
8338,"option 4",true,"Research overview"
8339,"option 1",false,"Standards specifications"
8340,"option 1",true,"Lexicon"
8341,"option 4",true,"Standards specifications"
8342,"option 1",true,"Standards overview"
8343,"option 3",true,"Research overview"
8344,"option 1",false,"Standards overview"
8345,"option 2",true,"Research publications"
8346,"option 3",true,"Research publications"
8347,"option 1",false,"Standards specifications"
8348,"option 5",true,"Research overview"
8349,"option 3",true,"Research publications"
8350,"option 4",false,"Standards specifications"
8351,"option 4",true,"Lexicon"
8352,"option 1",false,"Standards specifications"
8353,"option 4",false,"Research overview"
8354,"option 3",true,"Standards overview"
8355,"option 4",true,"Research overview"
8356,"option 2",false,"Research overview"
8357,"option 3",true,"Research publications"
8358,"option 3",true,"Research publications"
8359,"option 1",false,"Standards overview"
8360,"option 1",true,"Standards specifications"
8361,"option 2",false,"Standards specifications"
8362,"option 5",true,"Standards specifications"
8363,"option 3",true,"Standards specifications"
8364,"option 5",false,"Standards specifications"
8365,"option 1",false,"Standards overview"
8366,"option 3",false,"Research overview"
8367,"option 3",true,"Research publications"
8368,"option 1",true,"Research publications"
8369,"option 1",true,"Standards overview"
8370,"option 1",true,"Research publications"
8371,"option 3",true,"Standards specifications"
8372,"option 5",true,"Research publications"
8373,"option 4",true,"Research overview"
8374,"option 1",true,"Research publications"
8375,"option 1",true,"Research overview"
8376,"option 3",true,"Research overview"
8377,"option 3",false,"Research overview"
8378,"option 4",true,"Research publications"
8379,"option 1",false,"Research publications"
8380,"option 4",false,"Research overview"
8381,"option 2",true,"Standards specifications"
8382,"option 3",true,"Research publications"
8383,"option 1",false,"Standards specifications"
8384,"option 1",true,"Research publications"
8385,"option 3",false,"Research overview"
8386,"option 1",true,"Lexicon"
8387,"option 1",true,"Research publications"
8388,"option 1",true,"Research publications"
8389,"option 4",true,"Standards specifications"
8390,"option 1",true,"Research publications"
8391,"option 2",true,"Research publications"
8392,"option 1",true,"Lexicon"
8393,"option 4",true,"Research publications"
8394,"option 3",true,"Research overview"
8395,"option 1",true,"Research overview"
8396,"option 3",false,"Standards specifications"
8397,"option 5",true,"Research overview"
8398,"option 4",true,"Research publications"
8399,"option 3",true,"Research overview"
8400,"option 3",true,"Research overview"
8401,"option 3",true,"Standards specifications"
8402,"option 2",true,"Research publications"
8403,"option 1",false,"Standards specifications"
8404,"option 1",false,"Research publications"
8405,"option 1",false,"Standards specifications"
8406,"option 5",true,"Research publications"
8407,"option 3",true,"Lexicon"
8408,"option 4",true,"Research overview"
8409,"option 2",true,"Research publications"
8410,"option 3",false,"Research publications"
8411,"option 1",true,"Standards specifications"
8412,"option 5",true,"Research publications"
8413,"option 2",true,"Research publications"
8414,"option 1",true,"Research overview"
8415,"option 2",true,"Research overview"
8416,"option 1",true,"Research publications"
8417,"option 1",true,"Standards overview"
8418,"option 3",true,"Research publications"
8419,"option 2",true,"Research publications"
8420,"option 3",true,"Research publications"
8421,"option 1",true,"Standards specifications"
8422,"option 1",true,"Research publications"
8423,"option 2",false,"Research publications"
8424,"option 2",true,"Research publications"
8425,"option 1",false,"Research overview"
8426,"option 1",false,"Standards specifications"
8427,"option 3",true,"Research publications"
8428,"option 5",true,"Research publications"
8429,"option 4",true,"Standards specifications"
8430,"option 3",false,"Research publications"
8431,"option 4",true,"Research publications"
8432,"option 1",false,"Research overview"
8433,"option 3",true,"Research overview"
8434,"option 4",true,"Standards specifications"
8435,"option 3",true,"Research publications"
8436,"option 1",true,"Research publications"
8437,"option 2",true,"Standards specifications"
8438,"option 3",true,"Research publications"
8439,"option 3",true,"Research overview"
8440,"option 4",false,"Standards overview"
8441,"option 1",true,"Standards specifications"
8442,"option 1",true,"Research publications"
8443,"option 5",true,"Research publications"
8444,"option 1",false,"Research publications"
8445,"option 4",true,"Standards specifications"
8446,"option 2",true,"Standards overview"
8447,"option 1",true,"Research publications"
8448,"option 5",false,"Research overview"
8449,"option 4",true,"Research publications"
8450,"option 3",true,"Research publications"
8451,"option 4",true,"Research publications"
8452,"option 4",true,"Research publications"
8453,"option 1",false,"Standards overview"
8454,"option 1",true,"Research publications"
8455,"option 2",true,"Standards specifications"
8456,"option 1",true,"Standards specifications"
8457,"option 4",true,"Research overview"
8458,"option 1",false,"Research publications"
8459,"option 3",true,"Research publications"
8460,"option 1",true,"Standards specifications"
8461,"option 2",true,"Research publications"
8462,"option 4",true,"Standards overview"
8463,"option 5",true,"Research publications"
8464,"option 1",false,"Research overview"
8465,"option 1",false,"Standards overview"
8466,"option 3",true,"Lexicon"
8467,"option 4",false,"Research overview"
8468,"option 5",false,"Research publications"
8469,"option 4",false,"Research publications"
8470,"option 4",false,"Research publications"
8471,"option 2",false,"Research publications"
8472,"option 4",true,"Research publications"
8473,"option 4",false,"Research publications"
8474,"option 3",true,"Research overview"
8475,"option 2",true,"Research publications"
8476,"option 3",false,"Standards specifications"
8477,"option 1",true,"Research publications"
8478,"option 2",true,"Research overview"
8479,"option 2",true,"Standards overview"
8480,"option 4",true,"Research publications"
8481,"option 2",false,"Research publications"
8482,"option 4",true,"Standards overview"
8483,"option 5",true,"Research publications"
8484,"option 4",true,"Research overview"
8485,"option 2",false,"Standards specifications"
8486,"option 2",true,"Research publications"
8487,"option 1",false,"Research publications"
8488,"option 1",false,"Research overview"
8489,"option 1",true,"Standards specifications"
8490,"option 4",true,"Research overview"
8491,"option 2",true,"Standards overview"
8492,"option 4",true,"Lexicon"
8493,"option 1",false,"Standards overview"
8494,"option 5",true,"Standards overview"
8495,"option 2",false,"Research publications"
8496,"option 4",true,"Standards overview"
8497,"option 2",true,"Research publications"
8498,"option 1",false,"Research overview"
8499,"option 2",true,"Standards specifications"
8500,"option 2",false,"Standards overview"
8501,"option 1",true,"Research publications"
8502,"option 1",false,"Research publications"
8503,"option 3",true,"Standards overview"
8504,"option 2",true,"Research publications"
8505,"option 3",true,"Research publications"
8506,"option 3",true,"Research publications"
8507,"option 5",true,"Research publications"
8508,"option 4",true,"Standards specifications"
8509,"option 2",false,"Research overview"
8510,"option 2",false,"Research publications"
8511,"option 2",true,"Research overview"
8512,"option 4",true,"Research publications"
8513,"option 1",false,"Research publications"
8514,"option 1",true,"Research publications"
8515,"option 3",true,"Research publications"
8516,"option 3",true,"Research publications"
8517,"option 5",true,"Research overview"
8518,"option 3",true,"Research overview"
8519,"option 3",true,"Research publications"
8520,"option 1",true,"Research publications"
8521,"option 2",true,"Research overview"
8522,"option 1",false,"Standards overview"
8523,"option 3",true,"Standards specifications"
8524,"option 2",false,"Standards specifications"
8525,"option 1",false,"Standards specifications"
8526,"option 3",true,"Standards overview"
8527,"option 4",false,"Research publications"
8528,"option 4",true,"Research overview"
8529,"option 3",true,"Research publications"
8530,"option 4",true,"Research publications"
8531,"option 5",false,"Standards specifications"
8532,"option 1",true,"Research publications"
8533,"option 2",true,"Research overview"
8534,"option 1",true,"Research publications"
8535,"option 1",true,"Research publications"
8536,"option 1",true,"Research publications"
8537,"option 1",true,"Research overview"
8538,"option 1",false,"Standards specifications"
8539,"option 1",true,"Research publications"
8540,"option 3",true,"Lexicon"
8541,"option 1",false,"Standards specifications"
8542,"option 5",false,"Research publications"
8543,"option 3",true,"Standards specifications"
8544,"option 2",true,"Research publications"
8545,"option 1",true,"Research publications"
8546,"option 1",false,"Standards specifications"
8547,"option 4",false,"Research overview"
8548,"option 1",true,"Standards overview"
8549,"option 2",true,"Standards overview"
8550,"option 1",true,"Lexicon"
8551,"option 1",true,"Standards overview"
8552,"option 4",true,"Standards specifications"
8553,"option 4",true,"Research publications"
8554,"option 4",true,"Standards overview"
8555,"option 3",true,"Research overview"
8556,"option 4",true,"Standards specifications"
8557,"option 4",true,"Research publications"
8558,"option 4",true,"Research publications"
8559,"option 1",true,"Research publications"
8560,"option 2",true,"Research publications"
8561,"option 5",false,"Research publications"
8562,"option 4",false,"Research publications"
8563,"option 4",true,"Research overview"
8564,"option 1",false,"Research publications"
8565,"option 3",true,"Standards overview"
8566,"option 3",true,"Research publications"
8567,"option 1",true,"Research publications"
8568,"option 1",false,"Standards specifications"
8569,"option 4",true,"Research overview"
8570,"option 3",true,"Standards specifications"
8571,"option 3",true,"Research overview"
8572,"option 1",true,"Research overview"
8573,"option 2",false,"Research publications"
8574,"option 1",false,"Research publications"
8575,"option 4",false,"Research publications"
8576,"option 4",false,"Standards specifications"
8577,"option 3",false,"Research publications"
8578,"option 1",false,"Standards specifications"
8579,"option 5",true,"Standards specifications"
8580,"option 2",true,"Research publications"
8581,"option 5",true,"Research publications"
8582,"option 2",true,"Standards overview"
8583,"option 3",false,"Research publications"
8584,"option 4",true,"Research publications"
8585,"option 3",false,"Research publications"
8586,"option 3",true,"Research overview"
8587,"option 2",true,"Research publications"
8588,"option 3",true,"Research publications"
8589,"option 4",true,"Research publications"
8590,"option 3",true,"Research publications"
8591,"option 3",true,"Research publications"
8592,"option 2",true,"Research publications"
8593,"option 5",true,"Research publications"
8594,"option 1",false,"Research overview"
8595,"option 2",false,"Research publications"
8596,"option 4",true,"Lexicon"
8597,"option 3",true,"Research publications"
8598,"option 3",false,"Standards specifications"
8599,"option 3",true,"Research publications"
8600,"option 2",true,"Standards specifications"
8601,"option 1",false,"Standards specifications"
8602,"option 1",false,"Research publications"
8603,"option 3",true,"Standards overview"
8604,"option 4",true,"Research overview"
8605,"option 1",false,"Research publications"
8606,"option 4",true,"Research publications"
8607,"option 1",false,"Research publications"
8608,"option 4",true,"Research publications"
8609,"option 2",true,"Research publications"
8610,"option 4",true,"Research overview"
8611,"option 3",true,"Standards specifications"
8612,"option 3",true,"Research overview"
8613,"option 3",true,"Research publications"
8614,"option 1",true,"Standards specifications"
8615,"option 2",true,"Research publications"
8616,"option 1",true,"Research publications"
8617,"option 4",false,"Standards specifications"
8618,"option 3",true,"Research publications"
8619,"option 3",true,"Standards overview"
8620,"option 5",true,"Standards specifications"
8621,"option 5",true,"Research overview"
8622,"option 1",true,"Research publications"
8623,"option 4",true,"Research overview"
8624,"option 3",true,"Standards specifications"
8625,"option 1",true,"Research publications"
8626,"option 4",true,"Research publications"
8627,"option 1",true,"Standards specifications"
8628,"option 2",true,"Research publications"
8629,"option 5",true,"Research overview"
8630,"option 4",true,"Research overview"
8631,"option 4",true,"Standards overview"
8632,"option 3",true,"Research overview"
8633,"option 2",false,"Research publications"
8634,"option 1",true,"Standards specifications"
8635,"option 4",true,"Standards specifications"
8636,"option 1",false,"Standards overview"
8637,"option 1",true,"Research publications"
8638,"option 1",true,"Standards specifications"
8639,"option 5",true,"Standards specifications"
8640,"option 3",true,"Research overview"
8641,"option 3",false,"Standards specifications"
8642,"option 1",true,"Research overview"
8643,"option 1",false,"Research overview"
8644,"option 3",true,"Research publications"
8645,"option 3",true,"Research publications"
8646,"option 1",true,"Research publications"
8647,"option 4",true,"Research publications"
8648,"option 4",true,"Research publications"
8649,"option 2",true,"Research publications"
8650,"option 3",true,"Standards specifications"
8651,"option 1",false,"Standards overview"
8652,"option 1",false,"Research overview"
8653,"option 2",false,"Standards overview"
8654,"option 1",false,"Standards overview"
8655,"option 3",false,"Standards specifications"
8656,"option 1",false,"Research overview"
8657,"option 3",true,"Standards specifications"
8658,"option 1",false,"Standards overview"
8659,"option 3",true,"Research publications"
8660,"option 4",true,"Research publications"
8661,"option 4",true,"Research overview"
8662,"option 5",false,"Standards specifications"
8663,"option 4",false,"Standards specifications"
8664,"option 3",false,"Research publications"
8665,"option 4",false,"Standards specifications"
8666,"option 1",false,"Research publications"
8667,"option 4",true,"Research overview"
8668,"option 4",true,"Research publications"
8669,"option 1",true,"Research overview"
8670,"option 5",true,"Research publications"
8671,"option 3",false,"Research publications"
8672,"option 3",false,"Standards specifications"
8673,"option 2",true,"Research publications"
8674,"option 1",false,"Standards overview"
8675,"option 3",true,"Standards overview"
8676,"option 1",true,"Research overview"
8677,"option 4",true,"Standards overview"
8678,"option 4",true,"Lexicon"
8679,"option 2",true,"Research overview"
8680,"option 3",true,"Standards overview"
8681,"option 3",true,"Research publications"
8682,"option 1",true,"Lexicon"
8683,"option 2",false,"Standards specifications"
8684,"option 2",true,"Research publications"
8685,"option 1",true,"Research overview"
8686,"option 3",false,"Research publications"
8687,"option 3",true,"Research publications"
8688,"option 3",true,"Lexicon"
8689,"option 2",true,"Research publications"
8690,"option 4",true,"Standards specifications"
8691,"option 4",true,"Research overview"
8692,"option 3",true,"Lexicon"
8693,"option 3",true,"Standards specifications"
8694,"option 2",false,"Standards specifications"
8695,"option 3",true,"Standards specifications"
8696,"option 3",false,"Standards specifications"
8697,"option 4",true,"Research publications"
8698,"option 3",false,"Research publications"
8699,"option 5",true,"Research publications"
8700,"option 3",true,"Research publications"
8701,"option 1",false,"Research publications"
8702,"option 2",false,"Standards specifications"
8703,"option 4",false,"Standards specifications"
8704,"option 1",false,"Research publications"
8705,"option 4",false,"Research publications"
8706,"option 1",false,"Research publications"
8707,"option 5",true,"Research overview"
8708,"option 3",false,"Research overview"
8709,"option 3",false,"Standards overview"
8710,"option 4",true,"Standards overview"
8711,"option 3",true,"Research publications"
8712,"option 2",false,"Research publications"
8713,"option 2",true,"Research overview"
8714,"option 1",false,"Research overview"
8715,"option 3",true,"Research publications"
8716,"option 1",false,"Standards specifications"
8717,"option 2",true,"Standards specifications"
8718,"option 4",false,"Research publications"
8719,"option 4",true,"Research publications"
8720,"option 1",true,"Lexicon"
8721,"option 4",false,"Standards specifications"
8722,"option 1",true,"Research overview"
8723,"option 1",false,"Standards specifications"
8724,"option 4",true,"Research publications"
8725,"option 4",true,"Research overview"
8726,"option 3",true,"Research publications"
8727,"option 2",true,"Research publications"
8728,"option 1",true,"Research publications"
8729,"option 1",true,"Research overview"
8730,"option 2",true,"Research overview"
8731,"option 1",true,"Research publications"
8732,"option 5",true,"Research overview"
8733,"option 1",true,"Research publications"
8734,"option 1",true,"Research overview"
8735,"option 1",false,"Standards specifications"
8736,"option 2",false,"Standards overview"
8737,"option 2",false,"Lexicon"
8738,"option 1",true,"Research overview"
8739,"option 4",true,"Lexicon"
8740,"option 2",true,"Research publications"
8741,"option 2",false,"Research overview"
8742,"option 1",false,"Standards specifications"
8743,"option 1",true,"Research publications"
8744,"option 1",false,"Research overview"
8745,"option 1",false,"Standards overview"
8746,"option 4",true,"Research publications"
8747,"option 3",false,"Research publications"
8748,"option 1",true,"Research publications"
8749,"option 3",true,"Lexicon"
8750,"option 5",true,"Research publications"
8751,"option 4",true,"Research overview"
8752,"option 3",true,"Research publications"
8753,"option 1",true,"Research publications"
8754,"option 3",true,"Research publications"
8755,"option 5",true,"Standards specifications"
8756,"option 5",true,"Research publications"
8757,"option 3",true,"Research publications"
8758,"option 5",false,"Research publications"
8759,"option 2",true,"Research publications"
8760,"option 5",false,"Research overview"
8761,"option 4",true,"Research publications"
8762,"option 2",false,"Standards specifications"
8763,"option 4",true,"Research publications"
8764,"option 2",false,"Research publications"
8765,"option 1",true,"Research overview"
8766,"option 4",true,"Research overview"
8767,"option 2",true,"Research publications"
8768,"option 1",false,"Standards specifications"
8769,"option 1",true,"Research overview"
8770,"option 1",false,"Standards specifications"
8771,"option 1",false,"Research overview"
8772,"option 2",true,"Research publications"
8773,"option 4",true,"Research publications"
8774,"option 4",true,"Standards specifications"
8775,"option 2",true,"Lexicon"
8776,"option 4",false,"Research publications"
8777,"option 4",true,"Research publications"
8778,"option 4",true,"Research publications"
8779,"option 1",false,"Standards specifications"
8780,"option 1",true,"Research publications"
8781,"option 2",true,"Research overview"
8782,"option 4",false,"Standards overview"
8783,"option 1",true,"Standards overview"
8784,"option 5",true,"Research publications"
8785,"option 3",true,"Research publications"
8786,"option 1",false,"Research publications"
8787,"option 3",true,"Research overview"
8788,"option 3",true,"Research publications"
8789,"option 3",true,"Research publications"
8790,"option 3",false,"Research publications"
8791,"option 1",false,"Research publications"
8792,"option 5",false,"Research overview"
8793,"option 3",false,"Research publications"
8794,"option 5",true,"Research publications"
8795,"option 1",true,"Standards specifications"
8796,"option 2",true,"Research overview"
8797,"option 3",true,"Research publications"
8798,"option 1",false,"Standards specifications"
8799,"option 4",false,"Research publications"
8800,"option 2",true,"Research publications"
8801,"option 3",false,"Standards specifications"
8802,"option 1",true,"Lexicon"
8803,"option 5",true,"Research overview"
8804,"option 4",false,"Research overview"
8805,"option 1",false,"Research publications"
8806,"option 4",true,"Standards specifications"
8807,"option 4",true,"Research publications"
8808,"option 1",false,"Standards specifications"
8809,"option 5",true,"Research publications"
8810,"option 3",true,"Research publications"
8811,"option 1",false,"Research publications"
8812,"option 5",true,"Research publications"
8813,"option 4",false,"Research overview"
8814,"option 5",true,"Standards overview"
8815,"option 4",false,"Research publications"
8816,"option 2",true,"Research publications"
8817,"option 1",true,"Research overview"
8818,"option 2",true,"Research overview"
8819,"option 3",true,"Research publications"
8820,"option 3",true,"Research overview"
8821,"option 2",true,"Research publications"
8822,"option 4",true,"Research publications"
8823,"option 2",true,"Research publications"
8824,"option 1",true,"Standards overview"
8825,"option 3",false,"Research publications"
8826,"option 3",true,"Research publications"
8827,"option 4",true,"Research overview"
8828,"option 4",true,"Standards overview"
8829,"option 5",true,"Lexicon"
8830,"option 1",true,"Research publications"
8831,"option 3",true,"Research overview"
8832,"option 1",true,"Research publications"
8833,"option 5",false,"Standards specifications"
8834,"option 2",true,"Research publications"
8835,"option 4",true,"Research publications"
8836,"option 2",false,"Research overview"
8837,"option 3",true,"Research overview"
8838,"option 1",true,"Research overview"
8839,"option 1",true,"Research publications"
8840,"option 2",true,"Standards overview"
8841,"option 3",true,"Standards specifications"
8842,"option 1",true,"Research publications"
8843,"option 3",true,"Research overview"
8844,"option 4",false,"Research overview"
8845,"option 1",true,"Research publications"
8846,"option 1",true,"Research publications"
8847,"option 5",true,"Research publications"
8848,"option 2",false,"Standards overview"
8849,"option 3",true,"Research overview"
8850,"option 1",true,"Research publications"
8851,"option 3",true,"Research overview"
8852,"option 2",true,"Research publications"
8853,"option 4",true,"Research overview"
8854,"option 1",false,"Standards specifications"
8855,"option 1",false,"Research publications"
8856,"option 2",true,"Standards overview"
8857,"option 1",false,"Research publications"
8858,"option 5",true,"Research publications"
8859,"option 4",true,"Research publications"
8860,"option 1",false,"Standards overview"
